id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakedate,movementdate,Time take to move out
62021,Incompatible with owner lifestyle,Rose,German Shepherd Dog,Black and Tan,Dog,11 months.,Female,Adoption,4/Jun/18,17/Jul/18,43.00
62023,Stray,Dippy the Beachcomber,Boxer/American Staffordshire Terrier,Tricolour,Dog,9 years 3 months.,Male,Adoption,4/Jun/18,31/Jul/18,57.00
62024,Stray,Juice,Domestic Short Hair,Orange and White,Cat,19 weeks.,Male,Adoption,,,
62025,Incompatible with owner lifestyle,Kitty,Domestic Short Hair,Calico,Cat,6 years 6 months.,Female,Adoption,,,
62026,Stray,Iggy Pop,Iguana,Green,Lizard,2 years 0 months.,Female,Transfer,,,
62027,Stray,Orange Blossom,Domestic Short Hair,Orange,Cat,3 years 0 months.,Female,Adoption,,,
62028,Stray,Bear,Pug,Brown and Black,Dog,10 years 0 months.,Male,Reclaimed,,,
62029,Abandoned,Mariah,Hound,Black and Brindle,Dog,10 months.,Female,Adoption,9/Jun/18,15/Jun/18,6.00
62031,Behavioral Issues,Hunter,Domestic Short Hair,Grey and White,Cat,16 years 4 months.,Male,Foster,,,
62031,Behavioral Issues,Hunter,Domestic Short Hair,Grey and White,Cat,16 years 4 months.,Male,Foster,,,
62031,Behavioral Issues,Hunter,Domestic Short Hair,Grey and White,Cat,16 years 4 months.,Male,Adoption,,,
62033,Incompatible with owner lifestyle,Powder,Siamese/Egyptian Mau,Lynx point,Cat,10 months.,Male,Adoption,,,
62034,Stray,Depo,Mix,Brindle,Dog,2 years 0 months.,Male,Reclaimed,,,
62035,Stray,Cassie,Domestic Short Hair,Black and Brown,Cat,2 years 0 months.,Female,Adoption,,,
62035,Stray,Cassie,Domestic Short Hair,Black and Brown,Cat,2 years 0 months.,Female,Adoption,,,
62037,Unsuitable Accommodation,Diogie,Mix,Tan and White,Dog,3 years 11 months.,Male,Reclaimed,,,
62038,Allergies,Bunilla Ice,American,Brown and White,House Rabbit,1 year 0 months.,Male,Foster,,,
62038,Allergies,Bunilla Ice,American,Brown and White,House Rabbit,1 year 0 months.,Male,Adoption,,,
62039,Allergies,Benedict Cumberbunny,American,Black,House Rabbit,1 year 2 months.,Male,Adoption,,,
62039,Allergies,Benedict Cumberbunny,American,Black,House Rabbit,1 year 2 months.,Male,Adoption,,,
62040,Allergies,Rabbit De Niro,American,Black,House Rabbit,1 year 2 months.,Male,Adoption,,,
62040,Allergies,Rabbit De Niro,American,Black,House Rabbit,1 year 2 months.,Male,Adoption,,,
62041,Allergies,Flufflestiltskin,American,Brown,House Rabbit,1 year 0 months.,Male,Foster,,,
62041,Allergies,Flufflestiltskin,American,Brown,House Rabbit,1 year 0 months.,Male,Adoption,,,
62042,Unsuitable Accommodation,Little Ann,Labrador Retriever,Black and White,Dog,1 year 2 months.,Female,Adoption,10/Jun/18,12/Jun/18,2.00
62043,Police Assist,Duke,Bully Breed Mix,Grey and White,Dog,11 weeks.,Male,Reclaimed,,,
62045,Stray,Tori,Domestic Short Hair,Torbie,Cat,1 year 8 months.,Female,Adoption,,,
62046,Unable to Afford,Ursala,Domestic Short Hair,Tortie,Cat,2 years 4 months.,Female,Foster,,,
62046,Unable to Afford,Ursala,Domestic Short Hair,Tortie,Cat,2 years 4 months.,Female,Adoption,,,
62047,Unable to Afford,Bear,Domestic Short Hair,Buff,Cat,10 weeks.,Male,Foster,,,
62047,Unable to Afford,Bear,Domestic Short Hair,Buff,Cat,10 weeks.,Male,Adoption,,,
62048,Unable to Afford,Molly,Domestic Short Hair,Tortie,Cat,11 weeks.,Female,Foster,,,
62048,Unable to Afford,Molly,Domestic Short Hair,Tortie,Cat,11 weeks.,Female,Adoption,,,
62049,Unable to Afford,Frack,Domestic Short Hair,Tortie,Cat,10 weeks.,Female,Foster,,,
62049,Unable to Afford,Frack,Domestic Short Hair,Tortie,Cat,10 weeks.,Female,Adoption,,,
62050,Unable to Afford,Frick,Domestic Short Hair,Tortie,Cat,10 weeks.,Female,Foster,,,
62050,Unable to Afford,Frick,Domestic Short Hair,Tortie,Cat,10 weeks.,Female,Adoption,,,
62051,Unsuitable Accommodation,Shooter Jennings,Great Pyrenees,White,Dog,2 years 1 month.,Male,Transfer,10/Jun/18,12/Jun/18,2.00
62054,Stray,Jolene,Domestic Short Hair,White and Black,Cat,1 year 1 month.,Female,Adoption,,,
62055,Stray,Natasha,Domestic Short Hair,Torbie,Cat,1 year 0 months.,Female,Adoption,,,
62059,Incompatible with owner lifestyle,Pedro,Staffordshire Bull Terrier,Brindle and White,Dog,1 year 3 months.,Male,Adoption,11/Jun/18,5/Jul/18,24.00
62059,Incompatible with owner lifestyle,Pedro,Staffordshire Bull Terrier,Brindle and White,Dog,1 year 3 months.,Male,Reclaimed,,,
62059,Incompatible with owner lifestyle,Pedro,Staffordshire Bull Terrier,Brindle and White,Dog,1 year 3 months.,Male,Adoption,11/Jun/18,3/Jun/19,357.00
62060,Stray,Conrad,Saint Bernard,"Brown, Black and White",Dog,3 years 6 months.,Male,Adoption,11/Jun/18,30/Jun/18,19.00
62061,Stray,Major Payne,Domestic Short Hair,"Brown, Black and White",Cat,1 year 8 months.,Male,Adoption,,,
62063,Stray,Sammy,Labrador Retriever/Collie,Cream,Dog,6 years 1 month.,Female,Reclaimed,,,
62064,Stray,Coco,Bully Breed Mix/Labrador Retriever,Black,Dog,8 months.,Female,Reclaimed,,,
62065,Owner Deceased,Roxi,Domestic Short Hair,Calico,Cat,8 years 11 months.,Female,Foster,,,
62065,Owner Deceased,Roxi,Domestic Short Hair,Calico,Cat,8 years 11 months.,Female,Adoption,,,
62066,Stray,Mew Two,Domestic Short Hair,Black and grey,Cat,1 year 5 months.,Male,Adoption,,,
62066,Stray,Mew Two,Domestic Short Hair,Black and grey,Cat,1 year 5 months.,Male,Foster,,,
62066,Stray,Mew Two,Domestic Short Hair,Black and grey,Cat,1 year 5 months.,Male,Adoption,,,
62068,Stray,Biscuit,Domestic Short Hair,Brown and Black,Cat,17 weeks.,Female,Adoption,,,
62069,Abandoned,Sahara,Domestic Short Hair,Calico,Cat,1 year 2 months.,Female,Adoption,,,
62070,Abandoned,Himalaya,Domestic Medium Hair,Dilute calico,Cat,7 months.,Female,Adoption,,,
62071,Stray,Fizz,Domestic Short Hair,"Brown, Black and White",Cat,1 year 10 months.,Female,Foster,,,
62071,Stray,Fizz,Domestic Short Hair,"Brown, Black and White",Cat,1 year 10 months.,Female,Adoption,,,
62072,Owner Deceased,Juanita,Chihuahua,Brown and White,Dog,5 years 0 months.,Female,Reclaimed,,,
62073,Owner Deceased,Sophia,"Maltese/Poodle, Toy",Tan and White,Dog,5 years 0 months.,Female,Reclaimed,,,
62074,Stray,Meika,Domestic Short Hair,Black,Cat,5 years 2 months.,Female,Adoption,,,
62075,Stray,The Most Beautiful Girl In The World,Domestic Long Hair,Calico,Cat,11 weeks.,Female,Foster,,,
62075,Stray,The Most Beautiful Girl In The World,Domestic Long Hair,Calico,Cat,11 weeks.,Female,Foster,,,
62075,Stray,The Most Beautiful Girl In The World,Domestic Long Hair,Calico,Cat,11 weeks.,Female,Adoption,,,
62076,Stray,Angel,German Shepherd Dog,Black and Tan,Dog,2 years 0 months.,Female,Reclaimed,,,
62077,Stray,Anna Banana,Chicken,White,Livestock,1 year 2 months.,Female,Adoption,,,
62079,Stray,JJ,Domestic Short Hair,White and Grey,Cat,15 years 2 months.,Male,Reclaimed,,,
62080,Incompatible with owner lifestyle,Marshall,Hound,Tricolour,Dog,4 years 5 months.,Male,Adoption,11/Jun/18,14/Jun/18,3.00
62080,Incompatible with owner lifestyle,Marshall,Hound,Tricolour,Dog,4 years 5 months.,Male,Adoption,11/Jun/18,11/Jun/18,#NUM!
62081,Stray,Drifter,Bully Breed Mix,Tan,Dog,6 years 6 months.,Male,Adoption,11/Jun/18,25/Jun/18,14.00
62081,Stray,Drifter,Bully Breed Mix,Tan,Dog,6 years 6 months.,Male,Foster,11/Jun/18,11/Feb/19,245.00
62081,Stray,Drifter,Bully Breed Mix,Tan,Dog,6 years 6 months.,Male,Adoption,11/Jun/18,13/Feb/19,247.00
62082,Stray,Becky,Chihuahua/Mix,Black,Dog,15 weeks.,Female,Adoption,11/Jun/18,11/Jun/18,#NUM!
62083,Incompatible with owner lifestyle,Sandra,Domestic Short Hair,Tortie,Cat,16 weeks.,Female,Adoption,,,
62084,Stray,Lemon,Beagle,Tan and White,Dog,8 years 1 month.,Female,Adoption,11/Jun/18,17/Jun/18,6.00
62085,Stray,Lucy,Pug/Beagle,Tan,Dog,6 years 0 months.,Female,Reclaimed,,,
62086,Stray,Scout,Australian Shepherd/Mix,"Brown, Black and White",Dog,10 weeks.,Male,Reclaimed,,,
62087,Stray,Woody,Domestic Medium Hair,Orange and White,Cat,16 weeks.,Male,Adoption,,,
62090,Landlord issues,Koa,Domestic Long Hair,Orange,Cat,4 years 11 months.,Male,Adoption,,,
62091,Stray,Mini,Domestic Short Hair,Black and White,Cat,3 years 4 months.,Male,Reclaimed,,,
62092,Stray,Bubba,Corgi/German Shepherd Dog,Black and Tan,Dog,1 year 0 months.,Male,Adoption,12/Jun/18,19/Jun/18,7.00
62093,Incompatible with owner lifestyle,Lucy Brown,Domestic Short Hair,Torbie,Cat,7 years 0 months.,Female,Transfer,,,
62094,Incompatible with owner lifestyle,Muffin,Lhasa Apso/Poodle,Siver and Black,Dog,7 years 0 months.,Female,Adoption,12/Jun/18,12/Jun/18,#NUM!
62095,Incompatible with owner lifestyle,Pepper,Beagle/Australian Shepherd,Tricolour,Dog,11 years 1 month.,Female,Foster,12/Jun/18,2/Jul/18,20.00
62095,Incompatible with owner lifestyle,Pepper,Beagle/Australian Shepherd,Tricolour,Dog,11 years 1 month.,Female,Adoption,12/Jun/18,11/Aug/18,60.00
62096,Incompatible with owner lifestyle,Coffee,Lhasa Apso/Poodle,Black and Tan,Dog,5 years 11 months.,Male,Adoption,13/Jun/18,13/Jun/18,#NUM!
62097,Incompatible with owner lifestyle,Lena,Leonberger/Mix,Black,Dog,8 years 11 months.,Female,Adoption,13/Jun/18,24/Jun/18,11.00
62098,Incompatible with owner lifestyle,Sushi,Domestic Medium Hair,White,Cat,4 years 0 months.,Female,Adoption,,,
62100,Unsuitable Accommodation,Cheeto,Domestic Short Hair,Orange and White,Cat,4 years 4 months.,Male,Adoption,,,
62101,Stray,Snugglebutt,Domestic Short Hair,Grey,Cat,3 years 0 months.,Female,Reclaimed,,,
62102,Stray,Farrah,Hound/Bully Breed Mix,White and Tan,Dog,16 weeks.,Female,Adoption,13/Jun/18,14/Jun/18,1.00
62103,Behavioral Issues,Goliath,Mastiff/Mix,Black and Brindle,Dog,2 years 0 months.,Male,Transfer,14/Jun/18,28/Jun/18,14.00
62104,Stray,Buddy,Labrador Retriever/Mix,Black,Dog,12 weeks.,Male,Reclaimed,,,
62105,Stray,Brie,Domestic Short Hair,Tortie,Cat,2 years 0 months.,Female,Adoption,,,
62106,Incompatible with other pets,Cooper,Manx,Black and White,Cat,5 years 3 months.,Male,Adoption,,,
62107,Stray,Izzy,Hound/Rottweiler,Black and Tan,Dog,21 weeks.,Female,Adoption,14/Jun/18,20/May/19,340.00
62107,Stray,Izzy,Hound/Rottweiler,Black and Tan,Dog,21 weeks.,Female,Adoption,14/Jun/18,18/Jun/18,4.00
62108,Stray,Lookout,Domestic Short Hair,Fawn,Cat,1 year 1 month.,Male,Adoption,,,
62111,Litter relinquishment,Pretty Boy Floyd,Labrador Retriever/Mountain Cur,Black and White,Dog,10 weeks.,Male,Adoption,14/Jun/18,2/Jul/18,18.00
62112,Litter relinquishment,Jessie James,Labrador Retriever/Mountain Cur,Black and White,Dog,10 weeks.,Female,Adoption,14/Jun/18,14/Jun/18,#NUM!
62113,Litter relinquishment,Baby Face Nelson,Labrador Retriever/Mountain Cur,Black and White,Dog,10 weeks.,Female,Adoption,14/Jun/18,14/Jun/18,#NUM!
62114,Litter relinquishment,Butch Cassidy,Labrador Retriever/Mountain Cur,Black and White,Dog,10 weeks.,Male,Adoption,15/Jun/18,6/Jul/18,21.00
62115,Litter relinquishment,Indiana,Labrador Retriever/Mountain Cur,Black and White,Dog,8 months.,Female,Adoption,16/Jun/18,5/Jul/18,19.00
62116,Litter relinquishment,Sundance Kid,Labrador Retriever/Mountain Cur,Black and White,Dog,10 weeks.,Female,Adoption,17/Jun/18,30/Jun/18,13.00
62117,Litter relinquishment,Ma Barker,Labrador Retriever/Mountain Cur,Black,Dog,10 weeks.,Female,Adoption,17/Jun/18,28/Jul/18,41.00
62118,Litter relinquishment,Pretty Pants Bandit,Labrador Retriever/Mountain Cur,White and Black,Dog,10 weeks.,Female,Adoption,17/Jun/18,4/Aug/18,48.00
62119,Stray,Rosa May,Domestic Short Hair,Torbie,Cat,3 years 1 month.,Female,Adoption,,,
62120,Sick/Injured,HBC Beagle - Minnie,Beagle,Tricolour,Dog,33 years 0 months.,Female,Reclaimed,,,
62121,Stray,Nugget,Yorkshire Terrier,Golden,Dog,33 years 0 months.,Male,Reclaimed,,,
62122,Stray,Noah,Domestic Short Hair,Orange,Cat,24 weeks.,Male,Foster,,,
62122,Stray,Noah,Domestic Short Hair,Orange,Cat,24 weeks.,Male,Adoption,,,
62123,Stray,Leon,Domestic Short Hair,Black,Cat,3 years 1 month.,Male,Adoption,,,
62124,Police Assist,Dirt Ball,Rottweiler,Black and Brown,Dog,1 year 1 month.,Female,Reclaimed,,,
62125,Stray,Tabitha,Domestic Short Hair,"Brown, Black and White",Cat,3 years 0 months.,Female,Adoption,,,
62126,Landlord issues,Jerry,Domestic Short Hair,Black and Brown,Cat,3 years 0 months.,Male,Adoption,,,
62127,Litter relinquishment,Felix,Domestic Short Hair,Black,Cat,22 weeks.,Male,Adoption,,,
62128,Litter relinquishment,Salem,Domestic Short Hair,Black,Cat,22 weeks.,Female,Adoption,,,
62129,Litter relinquishment,Sylvester,Domestic Short Hair,Black,Cat,22 weeks.,Male,Adoption,,,
62130,Landlord issues,Sailor,Bully Breed Mix,Tan and White,Dog,8 months.,Male,Adoption,18/Jun/18,29/Aug/18,72.00
62131,Stray,Binks,Domestic Short Hair,Black,Cat,1 year 0 months.,Male,Adoption,,,
62132,Rabies Monitoring,Roscoe,Bully Breed Mix,Black and White,Dog,1 year 1 month.,Male,Reclaimed,,,
62133,Stray,Pine,Domestic Short Hair,Grey and White,Cat,1 year 0 months.,Male,Transfer,,,
62135,Transfer from Other Shelter,Ritter,Domestic Short Hair,Orange and White,Cat,12 years 0 months.,Male,Foster,,,
62137,Stray,Annabelle,Hound,Red,Dog,7 months.,Female,Adoption,18/Jun/18,10/Mar/19,265.00
62137,Stray,Annabelle,Hound,Red,Dog,7 months.,Female,Adoption,18/Jun/18,13/Jul/19,390.00
62138,Incompatible with owner lifestyle,Apollo,Bully Breed Mix,Black,Dog,10 months.,Male,Adoption,18/Jun/18,29/Jul/18,41.00
62139,Police Assist,Foxy,Chihuahua,Tan,Dog,1 year 0 months.,Female,Reclaimed,,,
62140,Stray,Luna May,Border Collie,Black and White,Dog,5 years 2 months.,Female,Reclaimed,,,
62141,Stray,Denver,Mix,Black,Dog,23 weeks.,Male,Adoption,18/Jun/18,17/Jul/18,29.00
62142,Stray,Austin,Mix,Brown and Black,Dog,23 weeks.,Male,Adoption,18/Jun/18,27/Jul/18,39.00
62143,Landlord issues,Ozzy,Domestic Long Hair,White and Black,Cat,13 years 1 month.,Male,Adoption,,,
62144,Landlord issues,Gunther,Domestic Long Hair,Black,Cat,12 years 1 month.,Male,Adoption,,,
62145,Stray,Norman,Domestic Long Hair,Orange and White,Cat,2 years 7 months.,Male,Reclaimed,,,
62146,Incompatible with owner lifestyle,Cosmo,Maltese,White,Dog,1 year 7 months.,Male,Adoption,18/Jun/18,18/Jul/18,30.00
62147,Incompatible with owner lifestyle,Maka (pronunced Meeka),Yorkshire Terrier/Mix,White and Tan,Dog,11 months.,Female,Adoption,18/Jun/18,3/Aug/18,46.00
62148,Owner Deceased,Sunny,Domestic Long Hair,Black and Brown,Cat,1 year 0 months.,Male,Adoption,,,
62149,Incompatible with other pets,Remi,Mountain Cur/Mix,Brindle,Dog,4 years 6 months.,Female,Adoption,18/Jun/18,18/Jul/18,30.00
62150,Owner Deceased,Sage,Domestic Long Hair,Black,Cat,1 year 1 month.,Female,Adoption,,,
62150,Owner Deceased,Sage,Domestic Long Hair,Black,Cat,1 year 1 month.,Female,Reclaimed,,,
62151,Allergies,Emelio,American,Brown,House Rabbit,25 weeks.,Male,Adoption,,,
62153,Unsuitable Accommodation,Nova,Boxer/Bully Breed Mix,White and Black,Dog,1 year 6 months.,Female,Foster,18/Jun/18,4/Aug/18,47.00
62153,Unsuitable Accommodation,Nova,Boxer/Bully Breed Mix,White and Black,Dog,1 year 6 months.,Female,Adoption,18/Jun/18,30/Jul/18,42.00
62155,Stray,Toots,Domestic Short Hair,Grey and White,Cat,7 months.,Female,Adoption,,,
62156,Stray,Sersha,Domestic Short Hair,Dilute calico,Cat,7 months.,Female,Adoption,,,
62158,Incompatible with owner lifestyle,Blue,Bully Breed Mix/Labrador Retriever,Grey,Dog,1 year 10 months.,Female,Adoption,18/Jun/18,18/Jul/18,30.00
62159,Stray,Ren,Domestic Long Hair,Grey and White,Cat,10 years 0 months.,Male,Reclaimed,,,
62162,Moving,Hollie,Labrador Retriever/Golden Retriever,Golden,Dog,9 years 0 months.,Female,Adoption,18/Jun/18,31/Jul/18,43.00
62163,Stray,Nibbly,Bully Breed Mix,Black and Tan,Dog,3 years 1 month.,Female,Adoption,18/Jun/18,7/Aug/18,50.00
62163,Stray,Nibbly,Bully Breed Mix,Black and Tan,Dog,3 years 1 month.,Female,Adoption,18/Jun/18,2/Feb/19,229.00
62164,Stray,Tiger Lilly,Domestic Short Hair,Black and Brown,Cat,2 years 1 month.,Female,Adoption,,,
62166,Unsuitable Accommodation,Jada,Bully Breed Mix,Brindle,Dog,1 year 1 month.,Female,Adoption,18/Jun/18,27/Jul/18,39.00
62167,Incompatible with other pets,Moses,Domestic Long Hair,Orange and White,Cat,7 years 4 months.,Male,Adoption,,,
62168,Incompatible with other pets,Nali,Bull Terrier/Australian Cattle Dog,Tan and White,Dog,2 years 7 months.,Female,Foster,20/Jun/18,20/Jun/18,#NUM!
62168,Incompatible with other pets,Nali,Bull Terrier/Australian Cattle Dog,Tan and White,Dog,2 years 7 months.,Female,Foster,20/Jun/18,26/Jun/18,6.00
62169,Incompatible with owner lifestyle,Goldie,Golden Retriever,Golden,Dog,7 months.,Male,Reclaimed,,,
62171,Stray,Cattle Kate,Heeler/Mix,White and Black,Dog,1 year 0 months.,Female,Adoption,20/Jun/18,31/Jul/18,41.00
62172,Stray,Gibby,Domestic Short Hair,White and Grey,Cat,5 years 0 months.,Male,Reclaimed,,,
62173,Stray,Mike Tyson,Domestic Short Hair,Tortie and White,Cat,2 years 0 months.,Male,Reclaimed,,,
62176,Incompatible with owner lifestyle,Loka,Domestic Medium Hair,Orange,Cat,2 years 1 month.,Male,Adoption,,,
62177,Stray,Bono,Domestic Long Hair,"Brown, Black and White",Cat,2 years 1 month.,Male,Adoption,,,
62178,Unable to Afford,So Cali,Domestic Short Hair,Calico,Cat,10 months.,Female,Adoption,,,
62179,Unable to Afford,Sage,Domestic Long Hair,Black and Brown,Cat,9 months.,Male,Adoption,,,
62180,Sick/Injured,Wilbur,Domestic Long Hair,Buff,Cat,14 years 0 months.,Female,Reclaimed,,,
62182,Unsuitable Accommodation,Binky,Domestic Long Hair,Orange and White,Cat,3 years 9 months.,Male,Reclaimed,,,
62182,Unsuitable Accommodation,Binky,Domestic Long Hair,Orange and White,Cat,3 years 9 months.,Male,Reclaimed,,,
62183,Unsuitable Accommodation,Big Buddy,Domestic Short Hair,Orange and White,Cat,3 years 9 months.,Male,Reclaimed,,,
62183,Unsuitable Accommodation,Big Buddy,Domestic Short Hair,Orange and White,Cat,3 years 9 months.,Male,Reclaimed,,,
62185,Landlord issues,Bodacious,American,Black and White,House Rabbit,2 years 0 months.,Male,Transfer,,,
62186,Stray,Toffs,Domestic Short Hair,Black and White,Cat,1 year 0 months.,Male,Adoption,,,
62189,Incompatible with owner lifestyle,Little Bell,Domestic Short Hair,Brown and Black,Cat,1 year 0 months.,Male,Adoption,,,
62190,Incompatible with owner lifestyle,Midnight,Domestic Short Hair,Black,Cat,9 years 0 months.,Male,Adoption,,,
62191,Incompatible with owner lifestyle,Gizmo,Domestic Medium Hair,White and Grey,Cat,6 years 0 months.,Male,Adoption,,,
62192,Stray,Mona,Domestic Short Hair,Torbie,Cat,3 years 6 months.,Female,Foster,,,
62192,Stray,Mona,Domestic Short Hair,Torbie,Cat,3 years 6 months.,Female,Adoption,,,
62193,Allergies,Kittu,Domestic Short Hair,Black,Cat,7 years 1 month.,Female,Adoption,,,
62194,Allergies,Little Jon,Domestic Short Hair,Black and White,Cat,7 years 9 months.,Male,Adoption,,,
62195,Stray,Gator,Australian Cattle Dog,Tricolour,Dog,10 years 0 months.,Male,Reclaimed,,,
62196,Stray,Basil,German Shepherd Dog,Black and Tan,Dog,1 year 2 months.,Male,Reclaimed,,,
62197,Stray,Glorious Locks,Domestic Long Hair,Brown and Black,Cat,33 years 0 months.,Unknown,Transfer,,,
62198,Stray,May,Shep Mix,Red and Black,Dog,10 weeks.,Female,Adoption,20/Jun/18,24/Sep/18,96.00
62199,Litter relinquishment,Frankie,"Schnauzer, Standard/Labrador Retriever",Black and White,Dog,9 weeks.,Female,Foster,20/Jun/18,23/Jun/18,3.00
62199,Litter relinquishment,Frankie,"Schnauzer, Standard/Labrador Retriever",Black and White,Dog,9 weeks.,Female,Adoption,20/Jun/18,23/Jun/18,3.00
62200,Litter relinquishment,Bill,"Schnauzer, Standard/Labrador Retriever",Brown and White,Dog,8 weeks.,Male,Foster,20/Jun/18,22/Jun/18,2.00
62200,Litter relinquishment,Bill,"Schnauzer, Standard/Labrador Retriever",Brown and White,Dog,8 weeks.,Male,Adoption,20/Jun/18,25/Jun/18,5.00
62201,Litter relinquishment,Ben,"Schnauzer, Standard/Labrador Retriever",Black,Dog,8 weeks.,Male,Foster,20/Jun/18,26/May/19,340.00
62201,Litter relinquishment,Ben,"Schnauzer, Standard/Labrador Retriever",Black,Dog,8 weeks.,Male,Adoption,21/Jun/18,6/Jul/18,15.00
62202,Litter relinquishment,Beverly,"Schnauzer, Standard/Labrador Retriever",Brown and Black,Dog,8 weeks.,Female,Foster,21/Jun/18,22/Jun/18,1.00
62202,Litter relinquishment,Beverly,"Schnauzer, Standard/Labrador Retriever",Brown and Black,Dog,8 weeks.,Female,Adoption,22/Jun/18,24/Jun/18,2.00
62203,Litter relinquishment,Richie,"Schnauzer, Standard/Labrador Retriever",Tan and Brown,Dog,8 weeks.,Male,Foster,22/Jun/18,29/Jun/18,7.00
62203,Litter relinquishment,Richie,"Schnauzer, Standard/Labrador Retriever",Tan and Brown,Dog,8 weeks.,Male,Adoption,22/Jun/18,25/Jul/18,33.00
62205,Stray,Mini,Domestic Short Hair,Black and White,Cat,5 years 5 months.,Female,Reclaimed,,,
62205,Stray,Mini,Domestic Short Hair,Black and White,Cat,5 years 5 months.,Female,Reclaimed,,,
62205,Stray,Mini,Domestic Short Hair,Black and White,Cat,5 years 5 months.,Female,Reclaimed,,,
62206,Incompatible with owner lifestyle,Kasie,Domestic Short Hair,"Brown, Black and White",Cat,9 years 0 months.,Female,Adoption,,,
62207,Stray,Chirp,Domestic Short Hair,Tortie,Cat,6 years 0 months.,Female,Adoption,,,
62208,Stray,Foxy Cleopatra,Domestic Long Hair,Dilute tortoiseshell,Cat,4 years 0 months.,Female,Adoption,,,
62208,Stray,Foxy Cleopatra,Domestic Long Hair,Dilute tortoiseshell,Cat,4 years 0 months.,Female,Adoption,,,
62210,Stray,Flexi,Domestic Short Hair,Black and grey,Cat,3 years 0 months.,Male,Transfer,,,
62211,Stray,Gidget,Hound/Mix,Red and White,Dog,2 years 7 months.,Female,Reclaimed,,,
